OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036HW,2024-12-31T18:14:04.250688,14.46661031,0.0044934,74.0677,277.2132,9.617,21.318,0,U,34035,999,82953,4.27E-03,1.56E-04,0
COSMOS 2251 DEB,1993-036HX,2024-12-31T11:25:55.354368,14.71738253,0.0023365,74.0316,114.6556,266.8908,92.9591,0,U,34036,999,83438,7.34E-03,4.63E-04,0
COSMOS 2251 DEB,1993-036HY,2024-12-31T17:05:07.988928,14.33204714,0.005282,74.0534,323.0556,99.707,261.0053,0,U,34037,999,82757,1.82E-03,5.06E-05,0
COSMOS 2251 DEB,1993-036JB,2024-12-31T12:32:56.158944,13.6685083,0.0345416,73.9596,277.3267,299.5613,57.1483,0,U,34040,999,78866,3.74E-03,4.69E-05,0
COSMOS 2251 DEB,1993-036JG,2024-12-31T09:02:15.805248,14.33799523,0.0025869,74.0372,224.4613,32.8575,140.9836,0,U,34045,999,83068,2.45E-04,6.58E-06,0
COSMOS 2251 DEB,1993-036JH,2024-12-31T02:33:43.930080,14.42306029,0.0081557,74.0409,295.6303,107.1047,265.6328,0,U,34046,999,82821,2.42E-03,8.30E-05,0
COSMOS 2251 DEB,1993-036JM,2024-12-31T15:05:19.394880,13.95134098,0.021828,74.0878,243.283,31.1295,350.7336,0,U,34050,999,80603,2.42E-03,3.96E-05,0
COSMOS 2251 DEB,1993-036JQ,2024-12-31T15:28:18.585120,13.48569462,0.0427375,73.8445,79.6719,285.9962,69.4471,0,U,34053,999,78017,2.07E-03,2.24E-05,0
COSMOS 2251 DEB,1993-036JR,2024-12-31T13:21:04.504896,15.02642409,0.0015404,74.0174,212.956,62.0118,326.3493,0,U,34054,999,84305,6.14E-03,8.30E-04,0
COSMOS 2251 DEB,1993-036JT,2024-12-31T08:20:35.882592,14.17455631,0.0128051,74.0618,334.2979,107.6878,55.846,0,U,34056,999,81497,4.21E-03,9.25E-05,0
COSMOS 2251 DEB,1993-036JU,2024-12-31T16:51:46.462176,14.97178615,0.0018909,74.0185,261.1186,115.2988,276.1738,0,U,34057,999,84110,9.63E-03,1.14E-03,0
COSMOS 2251 DEB,1993-036JV,2024-12-30T19:22:03.886752,13.55509652,0.0375587,73.9353,20.241,81.0781,88.1393,0,U,34058,999,78440,1.11E-03,1.19E-05,0
COSMOS 2251 DEB,1993-036JW,2024-12-31T07:51:38.225664,14.49752512,0.0020732,74.041,118.2359,285.4991,105.2195,0,U,34059,999,83433,2.58E-03,9.96E-05,0
COSMOS 2251 DEB,1993-036JY,2024-12-31T06:30:35.409024,14.39269232,0.002075,74.0381,183.3148,347.2732,186.8676,0,U,34061,999,83193,1.04E-03,3.20E-05,0
COSMOS 2251 DEB,1993-036JZ,2024-12-30T23:22:07.081248,14.6646482,0.0095486,74.0343,93.4104,263.8323,211.3076,0,U,34062,999,83491,5.63E-03,3.35E-04,0
COSMOS 2251 DEB,1993-036KB,2024-12-31T20:57:21.081024,14.40630364,0.0022306,74.0313,191.7224,345.3379,79.2991,0,U,34064,999,83158,1.58E-03,5.03E-05,0
COSMOS 2251 DEB,1993-036KC,2024-12-31T17:21:57.917664,14.37532808,0.001659,74.0343,175.2331,358.3564,12.9929,0,U,34065,999,83232,5.58E-04,1.65E-05,0
COSMOS 2251 DEB,1993-036KH,2024-12-31T10:31:15.084192,14.6504223,0.0029616,74.0058,70.3651,276.0335,95.0947,0,U,34070,999,83518,5.01E-03,2.71E-04,0
COSMOS 2251 DEB,1993-036KK,2024-12-30T09:02:56.429664,14.48178842,0.0049023,74.0624,338.0125,62.8601,87.2713,0,U,34114,999,82757,5.75E-03,2.18E-04,0
COSMOS 2251 DEB,1993-036KL,2024-12-31T19:14:20.532192,14.71818691,0.0034712,74.0078,200.1555,113.1285,247.3551,0,U,34115,999,84308,2.79E-03,1.76E-04,0
COSMOS 2251 DEB,1993-036KM,2024-12-31T14:02:50.972352,14.49787645,0.0013863,74.0442,114.2009,281.9655,88.8868,0,U,34116,999,83464,2.76E-03,1.06E-04,0
COSMOS 2251 DEB,1993-036KN,2024-12-31T09:41:25.550016,14.38038031,0.0056742,74.0407,262.7471,66.2324,294.4767,0,U,34117,999,83141,1.80E-03,5.54E-05,0
COSMOS 2251 DEB,1993-036KP,2024-12-31T21:07:52.150944,14.77984613,0.008455,73.957,220.4854,134.2406,237.8494,0,U,34118,999,84039,3.97E-03,3.05E-04,0
COSMOS 2251 DEB,1993-036KR,2024-12-30T17:03:46.901664,13.9809084,0.0184552,73.9926,97.0875,0.153,152.1647,0,U,34120,999,81129,7.75E-04,1.25E-05,0
COSMOS 2251 DEB,1993-036KS,2024-12-31T09:45:10.787904,13.89757932,0.0245819,73.996,329.6593,249.7914,283.9095,0,U,34121,999,80309,3.59E-03,5.59E-05,0
COSMOS 2251 DEB,1993-036KT,2024-12-31T10:45:07.156800,14.58647949,0.0092641,74.0397,61.8888,45.0487,327.0727,0,U,34122,999,83623,2.40E-03,1.19E-04,0
COSMOS 2251 DEB,1993-036KX,2024-12-31T16:28:55.204320,15.23728657,0.0030566,73.9851,323.268,234.696,188.2411,0,U,34126,999,85030,6.30E-03,1.57E-03,0
COSMOS 2251 DEB,1993-036KY,2024-12-31T07:08:14.488224,14.2681212,0.0125558,74.1836,307.6999,243.7916,272.0227,0,U,34127,999,81821,4.72E-03,1.24E-04,0
COSMOS 2251 DEB,1993-036KZ,2024-12-31T17:37:11.882784,14.80581511,0.0042741,74.0069,270.7194,124.9061,266.4906,0,U,34128,999,84013,3.65E-03,2.85E-04,0
COSMOS 2251 DEB,1993-036LA,2024-12-31T05:33:04.746816,14.68096323,0.0036218,74.0405,293.5853,110.0937,250.4137,0,U,34129,999,56199,3.54E-03,2.06E-04,0
COSMOS 2251 DEB,1993-036LH,2024-12-31T17:45:37.303776,14.76438975,0.0093457,74.0212,3.1089,215.452,318.4855,0,U,34136,999,84897,1.30E-03,9.73E-05,0
COSMOS 2251 DEB,1993-036LL,2024-12-30T18:47:36.747744,14.52343396,0.0046852,74.0314,192.0565,352.4801,18.8124,0,U,34139,999,83113,4.74E-03,1.96E-04,0
COSMOS 2251 DEB,1993-036LN,2024-12-31T07:11:00.551616,14.43582234,0.0053494,74.0138,316.8618,130.0802,20.4349,0,U,34141,999,82684,4.18E-03,1.44E-04,0
COSMOS 2251 DEB,1993-036LQ,2024-12-31T10:03:19.300032,14.61786993,0.0051967,74.0124,252.3423,132.5202,228.0371,0,U,34270,999,84029,1.42E-03,7.22E-05,0
COSMOS 2251 DEB,1993-036LR,2024-12-31T15:45:00.493344,14.60117955,0.0023312,74.0256,146.3503,293.4016,77.0498,0,U,34271,999,83164,6.87E-03,3.33E-04,0
COSMOS 2251 DEB,1993-036LT,2024-12-31T05:39:18.290304,14.56914723,0.0017951,74.0384,27.828,245.6622,243.0447,0,U,34273,999,83567,2.39E-03,1.07E-04,0
COSMOS 2251 DEB,1993-036LU,2024-12-30T09:45:32.048352,14.59146729,0.0027674,74.0071,14.9245,251.2202,230.3323,0,U,34274,999,83599,3.30E-03,1.56E-04,0
COSMOS 2251 DEB,1993-036LV,2024-12-31T09:44:22.829856,14.96473417,0.0009826,74.0176,350.954,280.4994,79.5084,0,U,34275,999,83703,9.67E-03,1.12E-03,0
COSMOS 2251 DEB,1993-036LW,2024-12-31T19:59:39.394176,14.54022853,0.0026149,74.0253,21.4183,254.7353,162.9455,0,U,34276,999,83559,2.32E-03,9.82E-05,0
COSMOS 2251 DEB,1993-036MT,2024-12-31T21:56:22.081344,14.36201508,0.001732,74.0466,199.0677,354.382,72.4487,0,U,34297,999,83099,4.03E-04,1.15E-05,0
COSMOS 2251 DEB,1993-036MV,2024-12-31T21:23:27.788640,14.94011583,0.0110533,74.0105,337.1002,159.7227,200.8401,0,U,34299,999,83769,5.06E-03,6.14E-04,0
COSMOS 2251 DEB,1993-036MW,2024-12-31T17:59:44.423808,15.0226468,0.0053479,74.0021,14.9639,216.5895,143.1637,0,U,34300,999,83660,9.87E-03,1.37E-03,0
COSMOS 2251 DEB,1993-036MX,2024-12-31T18:16:22.875168,14.67937126,0.0019331,74.0134,125.2136,287.5455,223.6059,0,U,34301,999,83295,6.57E-03,3.79E-04,0
COSMOS 2251 DEB,1993-036MY,2024-12-31T21:38:23.284032,14.36453166,0.0083438,74.1808,35.1928,346.4701,75.9758,0,U,34302,999,82749,3.16E-03,9.62E-05,0
COSMOS 2251 DEB,1993-036MZ,2024-12-31T09:16:39.933984,14.48559013,0.015,74.0063,221.649,84.1464,87.2582,0,U,34303,999,82936,2.34E-03,1.01E-04,0
COSMOS 2251 DEB,1993-036NA,2024-12-31T20:11:28.928256,14.34066472,0.0139818,74.0159,38.6918,259.1772,276.2879,0,U,34304,999,82331,4.40E-03,1.37E-04,0
COSMOS 2251 DEB,1993-036ND,2024-12-31T04:24:01.173024,13.53334775,0.0395436,74.053,148.7803,54.4972,0.986,0,U,34307,999,78172,1.36E-03,1.47E-05,0
COSMOS 2251 DEB,1993-036NK,2024-12-31T12:56:15.159840,14.83617683,0.0032093,73.9915,290.0693,167.7424,192.4542,0,U,34313,999,83878,6.34E-03,5.31E-04,0
COSMOS 2251 DEB,1993-036NL,2024-12-31T17:55:59.765664,14.16292851,0.0105781,74.0048,205.2798,30.7325,93.214,0,U,34314,999,81757,1.37E-03,2.84E-05,0
COSMOS 2251 DEB,1993-036NN,2024-12-30T05:51:16.496352,14.76872717,0.001146,74.0716,305.1954,162.4251,197.7323,0,U,34316,999,84052,5.74E-03,4.06E-04,0
COSMOS 2251 DEB,1993-036NP,2024-12-31T09:56:13.875936,13.64422713,0.0339038,73.925,245.6173,300.7892,237.6812,0,U,34317,999,78894,1.72E-03,2.02E-05,0
COSMOS 2251 DEB,1993-036NT,2024-12-30T22:46:52.080960,14.47918112,0.0017861,74.0314,86.9056,301.5517,173.8331,0,U,34321,999,83463,1.72E-03,6.38E-05,0
COSMOS 2251 DEB,1993-036NV,2024-12-31T21:55:35.256000,14.63597301,0.0072245,73.959,75.9874,205.5059,270.8182,0,U,34323,999,83361,6.15E-03,3.33E-04,0
COSMOS 2251 DEB,1993-036NX,2024-12-31T15:44:09.384288,14.02070607,0.0195205,73.8732,81.4908,165.2611,344.8919,0,U,34325,999,80660,3.60E-03,6.47E-05,0
COSMOS 2251 DEB,1993-036NZ,2024-12-31T08:37:48.961344,14.78649875,0.0041009,73.9994,140.3198,41.9855,341.862,0,U,34327,999,84369,3.04E-03,2.26E-04,0
COSMOS 2251 DEB,1993-036PN,2024-12-31T11:17:26.820384,13.78244166,0.0293545,74.0764,165.8572,354.6134,33.9707,0,U,34340,999,79495,1.36E-03,1.86E-05,0
COSMOS 2251 DEB,1993-036PQ,2024-12-31T17:59:50.555616,15.11527322,0.0040156,74.1584,138.8209,190.1262,302.2578,0,U,34342,999,84834,5.98E-03,1.05E-03,0
COSMOS 2251 DEB,1993-036PR,2024-12-31T19:41:55.728960,14.61743216,0.0024491,74.0237,36.5461,28.1753,145.2455,0,U,34343,999,83661,3.91E-03,1.96E-04,0
COSMOS 2251 DEB,1993-036PS,2024-12-30T11:35:07.256832,14.12924832,0.0167868,73.9817,8.606,269.4302,250.4643,0,U,34344,999,81185,6.10E-03,1.30E-04,0
COSMOS 2251 DEB,1993-036PU,2024-12-30T23:28:36.647616,13.97738887,0.021406,73.9946,193.0476,87.1578,62.2387,0,U,34346,999,80561,2.81E-03,4.80E-05,0
COSMOS 2251 DEB,1993-036PY,2024-12-31T18:22:06.542400,14.82735365,0.0009876,74.0294,275.6877,164.5649,227.1058,0,U,34383,999,83944,6.83E-03,5.57E-04,0
COSMOS 2251 DEB,1993-036QC,2024-12-31T19:04:12.686592,14.42616299,0.0040095,74.0415,134.3478,317.5292,193.1183,0,U,34387,999,83190,1.25E-03,4.18E-05,0
COSMOS 2251 DEB,1993-036QD,2024-12-31T16:18:51.863616,14.46546573,0.0014653,74.0402,150.8285,288.6255,82.7953,0,U,34388,999,83146,2.77E-03,9.98E-05,0
COSMOS 2251 DEB,1993-036QE,2024-12-31T22:07:17.536800,14.40175198,0.0029781,74.0184,170.4299,7.0489,144.8932,0,U,34389,999,83031,1.39E-03,4.40E-05,0
COSMOS 2251 DEB,1993-036QF,2024-12-31T19:22:19.474176,14.94331072,0.0033702,74.0764,253.0547,322.3821,148.613,0,U,34390,999,84084,6.17E-03,6.77E-04,0
COSMOS 2251 DEB,1993-036QM,2024-12-30T05:51:34.774272,14.63931608,0.0009706,74.035,77.3238,246.9804,177.9034,0,U,34396,999,83242,5.04E-03,2.64E-04,0
COSMOS 2251 DEB,1993-036QR,2024-12-31T19:16:32.279232,14.98753968,0.0042846,73.9927,29.1191,277.2025,82.4291,0,U,34400,999,84724,5.40E-03,6.69E-04,0
COSMOS 2251 DEB,1993-036QS,2024-12-31T15:40:07.212864,15.0774513,0.0021554,74.0285,247.442,50.8097,2.2729,0,U,34401,999,84203,8.06E-03,1.26E-03,0
COSMOS 2251 DEB,1993-036RA,2024-12-31T10:40:08.104800,14.57032049,0.00806,74.0633,244.0357,49.0057,123.3204,0,U,34409,999,84147,6.11E-04,2.84E-05,0
COSMOS 2251 DEB,1993-036RB,2024-12-31T11:25:49.702080,14.92590935,0.0042264,73.7555,262.8826,171.7256,1.0999,0,U,34410,999,84659,3.51E-03,3.69E-04,0
COSMOS 2251 DEB,1993-036RD,2024-12-31T02:53:28.495680,14.42643508,0.0200459,73.9491,254.1849,67.5346,294.6901,0,U,34412,999,82644,3.27E-03,1.39E-04,0
COSMOS 2251 DEB,1993-036RE,2024-12-31T06:14:05.426592,14.25847151,0.0095406,74.0311,172.5961,333.5792,202.6361,0,U,34413,999,82186,3.19E-03,7.94E-05,0
COSMOS 2251 DEB,1993-036RM,2024-12-31T21:31:54.340608,14.67102683,0.0109512,74.0347,52.31,261.7753,151.955,0,U,34420,999,84696,6.66E-04,4.06E-05,0
COSMOS 2251 DEB,1993-036RS,2024-12-30T17:25:43.518432,14.58559998,0.0028303,74.0241,357.9046,213.864,146.0719,0,U,34425,999,83674,3.56E-03,1.67E-04,0
COSMOS 2251 DEB,1993-036RV,2024-12-31T15:18:22.394016,15.04260575,0.0010778,74.0179,319.0039,144.838,28.4023,0,U,34428,999,83754,9.49E-03,1.35E-03,0
COSMOS 2251 DEB,1993-036RW,2024-12-31T20:48:44.847072,14.90892779,0.0029949,73.9958,164.0532,41.0901,123.0737,0,U,34429,999,84228,6.21E-03,6.23E-04,0
COSMOS 2251 DEB,1993-036RX,2024-12-31T08:21:15.688800,14.38364434,0.0061464,74.0505,221.8559,18.8801,341.4612,0,U,34430,999,82972,1.07E-03,3.31E-05,0
COSMOS 2251 DEB,1993-036RY,2024-12-30T16:16:58.902528,14.27295119,0.0067945,74.0776,82.7316,156.4083,204.0207,0,U,34431,999,82188,2.12E-03,5.30E-05,0
COSMOS 2251 DEB,1993-036RZ,2024-12-31T19:18:05.366592,14.01707744,0.0183031,73.8307,351.2097,135.8244,295.6867,0,U,34432,999,80835,1.57E-03,2.73E-05,0
COSMOS 2251 DEB,1993-036SA,2024-12-30T20:31:55.639776,14.10072994,0.0162106,74.0175,47.9221,263.619,94.6467,0,U,34433,999,81055,5.69E-03,1.13E-04,0
COSMOS 2251 DEB,1993-036SB,2024-12-31T18:25:36.696576,13.84892769,0.0295339,74.0602,236.2547,92.8685,18.9622,0,U,34434,999,79168,7.11E-03,1.13E-04,0
COSMOS 2251 DEB,1993-036SK,2024-12-31T09:29:39.452928,15.0917093,0.0038244,74.0018,42.3472,271.9093,87.7719,0,U,34442,999,84711,4.99E-03,8.14E-04,0
COSMOS 2251 DEB,1993-036SP,2024-12-31T17:49:29.839872,14.48772183,0.0052219,74.042,345.8431,210.6129,149.1982,0,U,34446,999,83682,4.76E-04,1.80E-05,0
COSMOS 2251 DEB,1993-036SS,2024-12-31T13:19:27.062976,14.74949099,0.0035211,74.0413,37.2327,189.3996,323.5113,0,U,34449,999,83556,5.36E-03,3.65E-04,0
COSMOS 2251 DEB,1993-036SU,2024-12-31T09:41:09.966912,14.74782277,0.0034523,74.0533,54.6356,188.6955,171.3625,0,U,34451,999,83495,5.45E-03,3.70E-04,0
COSMOS 2251 DEB,1993-036SV,2024-12-31T20:45:26.182368,15.00076673,0.0082209,74.0372,172.2434,343.3914,85.5819,0,U,34452,999,85456,1.78E-03,2.38E-04,0
COSMOS 2251 DEB,1993-036SW,2024-12-31T08:36:10.282176,14.83871704,0.0035169,74.1547,87.9905,22.6784,87.5439,0,U,34453,999,83644,7.93E-03,6.71E-04,0
COSMOS 2251 DEB,1993-036SX,2024-12-31T22:14:36.890304,14.38062509,0.003578,74.0571,194.1614,344.2312,15.7724,0,U,34454,999,83095,6.61E-04,1.99E-05,0
COSMOS 2251 DEB,1993-036TA,2024-12-31T21:59:35.077344,15.11878576,0.0052159,73.9834,82.7586,307.2894,175.568,0,U,34457,999,84510,6.35E-03,1.14E-03,0
COSMOS 2251 DEB,1993-036TB,2024-12-31T16:20:52.469376,15.35152205,0.0009391,74.0038,322.7508,188.49,171.6148,0,U,34458,999,83803,1.73E-02,6.35E-03,0
COSMOS 2251 DEB,1993-036TC,2024-12-31T18:11:20.220288,13.99780322,0.0193975,74.0791,131.7139,285.1579,72.8174,0,U,34459,999,80869,1.39E-03,2.36E-05,0
COSMOS 2251 DEB,1993-036TH,2024-12-31T11:08:46.333824,14.94288089,0.0039892,74.0112,72.7027,317.7455,53.4495,0,U,34464,999,84619,3.94E-03,4.32E-04,0
COSMOS 2251 DEB,1993-036TM,2024-12-31T20:09:52.670880,14.46434953,0.0078699,74.0147,44.6553,273.3589,85.8569,0,U,34468,999,83458,1.07E-03,3.98E-05,0
COSMOS 2251 DEB,1993-036TR,2024-12-31T12:20:10.562496,13.69120139,0.0334807,74.0836,306.9895,157.8833,203.7129,0,U,34472,999,78986,1.34E-03,1.70E-05,0
COSMOS 2251 DEB,1993-036TS,2024-12-31T21:01:04.359360,14.93392547,0.0005739,74.0135,27.1422,301.1961,124.8557,0,U,34473,999,83660,9.85E-03,1.05E-03,0
COSMOS 2251 DEB,1993-036TT,2024-12-30T20:47:43.695744,14.0350568,0.0208056,74.0771,210.4218,9.6561,2.426,0,U,34474,999,80669,3.25E-03,6.14E-05,0
COSMOS 2251 DEB,1993-036TV,2024-12-31T19:23:29.674176,13.77258771,0.0337017,74.01,303.3701,237.3956,119.4221,0,U,34476,999,78866,8.19E-03,1.24E-04,0
COSMOS 2251 DEB,1993-036TW,2024-12-31T19:37:19.888320,14.53490959,0.0082975,73.9804,7.058,275.3082,146.8415,0,U,34477,999,83593,2.63E-03,1.15E-04,0
COSMOS 2251 DEB,1993-036TX,2024-12-31T17:25:16.319712,14.82332308,0.0066563,74.0525,343.7649,287.7918,130.5552,0,U,34478,999,83804,7.14E-03,5.98E-04,0
COSMOS 2251 DEB,1993-036UA,2024-12-31T16:11:47.788224,14.30869213,0.0073511,73.9819,326.6524,219.3372,196.1353,0,U,34481,999,82496,2.19E-03,5.89E-05,0
COSMOS 2251 DEB,1993-036UB,2024-12-31T17:48:48.172608,14.59017049,0.0054049,74.0401,168.3294,318.8402,52.1079,0,U,34482,999,83123,5.50E-03,2.64E-04,0
COSMOS 2251 DEB,1993-036UE,2024-12-31T09:32:01.474656,13.54073749,0.0383293,73.9173,44.472,137.1621,239.1485,0,U,34544,999,78193,1.43E-03,1.53E-05,0
COSMOS 2251 DEB,1993-036UG,2024-12-31T14:14:45.280032,14.43177158,0.0022573,74.0311,173.537,334.9284,137.1835,0,U,34546,999,83028,2.13E-03,7.15E-05,0
COSMOS 2251 DEB,1993-036UH,2024-12-31T09:22:24.604320,14.63515675,0.0024905,74.0335,50.3622,229.1861,130.7147,0,U,34547,999,83439,3.89E-03,2.03E-04,0
COSMOS 2251 DEB,1993-036UL,2024-12-29T22:35:08.126592,15.55427432,0.0030972,73.9358,326.7044,208.9052,212.0794,0,U,34550,999,82372,3.26E-02,2.61E-02,0
COSMOS 2251 DEB,1993-036UP,2024-12-31T19:02:56.933664,14.52627264,0.0023054,74.0278,127.5895,293.9157,217.4097,0,U,34553,999,83063,4.03E-03,1.66E-04,0
COSMOS 2251 DEB,1993-036UQ,2024-12-30T15:37:51.237408,14.36987666,0.002322,74.0369,217.6403,7.3358,50.0975,0,U,34554,999,82768,8.37E-04,2.46E-05,0
COSMOS 2251 DEB,1993-036US,2024-12-30T14:07:13.095264,14.65596721,0.0013539,74.0221,80.6938,255.6068,233.3491,0,U,34556,999,83221,5.68E-03,3.10E-04,0
COSMOS 2251 DEB,1993-036UW,2024-12-31T05:42:23.473152,14.62267627,0.0021328,74.0222,91.9224,270.0612,120.3729,0,U,34560,999,83169,4.44E-03,2.25E-04,0
COSMOS 2251 DEB,1993-036UX,2024-12-31T09:21:23.618016,15.48475583,0.0018534,73.9904,246.6633,125.6223,234.6718,0,U,34561,999,83862,1.62E-02,9.47E-03,0
COSMOS 2251 DEB,1993-036UZ,2024-12-31T18:36:38.134368,14.4472352,0.0015052,74.0395,128.7989,309.556,201.5397,0,U,34563,999,83197,1.86E-03,6.43E-05,0
COSMOS 2251 DEB,1993-036VA,2024-12-31T13:12:25.329024,14.39800396,0.0019463,74.0324,158.1088,347.6363,124.4787,0,U,34564,999,83022,9.65E-04,3.01E-05,0
COSMOS 2251 DEB,1993-036VD,2024-12-31T10:43:21.161280,14.23540985,0.0075045,74.0423,59.8088,217.7288,155.0474,0,U,34567,999,82196,6.42E-04,1.48E-05,0
COSMOS 2251 DEB,1993-036VF,2024-12-31T12:57:37.716768,14.23060872,0.0161821,73.9927,103.4012,10.2148,1.4944,0,U,34569,999,82053,1.54E-03,3.94E-05,0
COSMOS 2251 DEB,1993-036VG,2024-12-31T14:44:30.153696,13.98690752,0.0192872,73.9601,99.7962,54.5384,8.9016,0,U,34570,999,80794,1.58E-03,2.64E-05,0
COSMOS 2251 DEB,1993-036VH,2024-12-31T17:16:10.300224,14.40868526,0.0075324,74.0452,106.9923,232.6618,126.766,0,U,34571,999,82295,9.32E-03,3.10E-04,0
COSMOS 2251 DEB,1993-036VJ,2024-12-30T12:36:38.274336,14.42455762,0.0073585,74.0139,44.7291,207.1702,223.5237,0,U,34572,999,82356,7.61E-03,2.61E-04,0
COSMOS 2251 DEB,1993-036VL,2024-12-31T05:54:21.641184,14.64517605,0.0071852,74.0718,351.269,106.4591,266.1752,0,U,34574,999,83695,2.57E-03,1.41E-04,0
COSMOS 2251 DEB,1993-036VN,2024-12-31T11:06:00.179712,14.52115228,0.0010887,74.0373,72.6221,295.0522,76.5574,0,U,34576,999,83434,2.25E-03,9.10E-05,0
COSMOS 2251 DEB,1993-036VP,2024-12-31T03:20:32.999712,14.9473824,0.0022183,74.0262,170.2257,38.1987,322.0764,0,U,34577,999,84260,5.75E-03,6.33E-04,0
COSMOS 2251 DEB,1993-036VR,2024-12-31T20:08:33.079200,14.43702447,0.0028349,74.0539,147.1189,304.0212,213.1744,0,U,34579,999,83179,1.73E-03,5.89E-05,0
COSMOS 2251 DEB,1993-036VU,2024-12-31T20:15:30.569184,14.41261884,0.0050264,74.0185,194.6421,29.9448,330.4565,0,U,34582,999,82960,1.80E-03,5.88E-05,0
COSMOS 2251 DEB,1993-036WA,2024-12-31T21:07:21.154944,14.40526013,0.0019131,74.0421,188.4372,329.1466,97.1041,0,U,34588,999,82967,1.48E-03,4.69E-05,0
COSMOS 2251 DEB,1993-036WB,2024-12-31T13:17:00.334176,13.85232237,0.0253956,73.9275,285.5493,297.049,239.7802,0,U,34589,999,80017,2.48E-03,3.60E-05,0
COSMOS 2251 DEB,1993-036WC,2024-12-31T02:58:20.157024,14.54178765,0.00691,74.0436,257.9233,115.9448,315.3224,0,U,34590,999,84081,3.56E-04,1.53E-05,0
COSMOS 2251 DEB,1993-036WE,2024-12-30T19:42:48.225600,14.19733929,0.0150691,73.7356,19.8727,294.6621,240.4077,0,U,34609,999,81810,4.18E-03,9.90E-05,0
COSMOS 2251 DEB,1993-036WF,2024-12-31T20:11:23.018496,14.04373804,0.0188833,74.0197,147.6126,357.1763,2.8287,0,U,34610,999,80699,3.03E-03,5.63E-05,0
COSMOS 2251 DEB,1993-036WG,2024-12-31T21:24:08.169408,14.61967382,0.0026009,74.0567,46.364,189.8577,226.5279,0,U,34611,999,83323,2.36E-03,1.18E-04,0
COSMOS 2251 DEB,1993-036WJ,2024-12-29T22:21:12.781152,14.2287473,0.0117799,73.963,188.4437,96.1216,32.2824,0,U,34613,999,81509,3.73E-03,8.98E-05,0
COSMOS 2251 DEB,1993-036WK,2024-12-31T11:19:42.707712,14.08975502,0.0212409,73.8792,243.237,307.0542,115.9754,0,U,34614,999,79942,1.00E-02,2.14E-04,0
COSMOS 2251 DEB,1993-036WL,2024-12-31T19:04:03.451296,13.51469987,0.039997,74.005,128.6245,106.2888,41.6819,0,U,34615,999,78140,5.75E-04,6.00E-06,0
COSMOS 2251 DEB,1993-036WQ,2024-12-31T16:17:24.873504,14.63220817,0.0096755,74.0453,144.2353,328.0609,31.4713,0,U,34619,999,84234,7.35E-04,4.02E-05,0
COSMOS 2251 DEB,1993-036WR,2024-12-28T19:37:33.600000,14.40168579,0.0091726,74.0554,148.8861,274.8985,84.1702,0,U,34620,999,81828,7.39E-03,2.46E-04,0
COSMOS 2251 DEB,1993-036WT,2024-12-31T07:10:50.563776,14.20047462,0.0110263,74.0401,207.6728,14.1095,159.7969,0,U,34622,999,81538,1.90E-03,4.27E-05,0
COSMOS 2251 DEB,1993-036WX,2024-12-31T11:47:10.136256,14.66932905,0.0029052,74.0518,274.4206,99.9317,73.7025,0,U,34626,999,84057,2.58E-03,1.45E-04,0
COSMOS 2251 DEB,1993-036XF,2024-12-31T16:24:51.018048,14.53994565,0.0046347,74.0539,329.3072,166.4882,250.5549,0,U,34634,999,83749,1.24E-03,5.28E-05,0
COSMOS 2251 DEB,1993-036XG,2024-12-31T20:23:45.835584,14.6204196,0.0032507,74.0484,15.9478,181.7957,244.6453,0,U,34635,999,68153,2.75E-03,1.39E-04,0
COSMOS 2251 DEB,1993-036XJ,2024-12-31T12:48:11.052000,14.56221335,0.0054237,74.051,39.4385,201.4442,309.4058,0,U,34637,999,83480,2.45E-03,1.10E-04,0
COSMOS 2251 DEB,1993-036XN,2024-12-31T19:30:44.695584,14.48499923,0.0019694,73.8403,19.5239,357.3198,176.4472,0,U,34641,999,83240,1.90E-03,7.12E-05,0
COSMOS 2251 DEB,1993-036XP,2024-12-31T21:16:22.213344,13.96872912,0.0214488,74.0037,217.8913,113.2572,260.9455,0,U,34642,999,80460,2.90E-03,4.88E-05,0
COSMOS 2251 DEB,1993-036XR,2024-12-31T21:33:43.076736,14.59394498,0.001608,74.0312,78.1078,256.8253,227.1214,0,U,34671,999,83238,4.39E-03,2.08E-04,0
COSMOS 2251 DEB,1993-036XS,2024-12-31T08:44:20.397408,14.3567849,0.0023947,74.0324,221.6369,19.571,154.2335,0,U,34672,999,60205,6.18E-04,1.76E-05,0
COSMOS 2251 DEB,1993-036XU,2024-12-31T12:53:32.834112,15.41949735,0.0018432,73.9488,100.8863,77.1921,283.1345,0,U,34674,999,84272,1.09E-02,4.97E-03,0
COSMOS 2251 DEB,1993-036XY,2024-12-31T17:21:46.023840,14.29984608,0.0024543,74.0377,274.7111,47.439,340.3585,0,U,34678,999,82433,9.89E-05,2.30E-06,0
