OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,DEBRIS_TYPE,ORBITAL_PERIOD,ORBITAL_PERIOD_HOURS,ALTITUDE,PERIGEE,APOGEE
FENGYUN 1C DEB,1999-025AHC,2024-12-31T18:38:02.111712,14.8398381,0.0123322,98.3321,106.7498,184.2168,327.7355,0,U,30490,999,94301,0.0089011,0.00085632,0.0,6994.9143226261995,FENGYUN 1C,5822.1691705634985,1.6172692140454163,623.9143226261995,6908.651640216709,7081.17700503569
FENGYUN 1C DEB,1999-025AHE,2024-12-31T20:25:30.014112,14.37595754,0.0123488,102.3318,223.5299,251.6768,107.0939,0,U,30492,999,91898,0.014072,0.00046354,0.0,7144.590148182712,FENGYUN 1C,6010.037776027935,1.6694549377855377,773.5901481827123,7056.3630333608335,7232.817263004591
FENGYUN 1C DEB,1999-025AHF,2024-12-31T02:15:20.755008,13.90638909,0.018181,98.5976,215.7746,92.5538,57.7546,0,U,30493,999,90273,0.0040681,5.763e-05,0.0,7304.529662659323,FENGYUN 1C,6212.975009026848,1.7258263913963467,933.5296626593226,7171.7260088625135,7437.333316456132
FENGYUN 1C DEB,1999-025AHG,2024-12-31T08:26:34.052928,13.77972123,0.0186706,99.3133,42.3382,58.1083,303.8083,0,U,30494,999,89713,0.0026674,3.004e-05,0.0,7349.22516613825,FENGYUN 1C,6270.086777508315,1.7416907715300876,978.2251661382497,7212.010722751349,7486.439609525151
FENGYUN 1C DEB,1999-025AHH,2024-12-31T08:58:27.799104,12.92966485,0.0608696,102.2878,47.6167,254.9237,98.3762,0,U,30495,999,84194,0.0082333,5.136e-05,0.0,7667.909812564891,FENGYUN 1C,6682.311481722098,1.8561976338116937,1296.9098125648907,7201.167209437991,8134.65241569179
FENGYUN 1C DEB,1999-025AHJ,2024-12-31T13:33:29.621088,14.87741414,0.0145071,98.8227,226.6789,132.4182,228.9411,0,U,30496,999,95991,0.0013191,0.00014567,0.0,6983.131273692852,FENGYUN 1C,5807.4640571895525,1.6131844603304313,612.1312736928521,6881.826289992263,7084.436257393442
FENGYUN 1C DEB,1999-025AHL,2024-12-30T01:10:48.471168,14.03383405,0.0104653,99.2508,43.7615,37.5523,23.854,0,U,30498,999,91091,0.0045105,7.363e-05,0.0,7260.239546771268,FENGYUN 1C,6156.553339176305,1.7101537053267513,889.2395467712677,7184.258961842443,7336.220131700093
FENGYUN 1C DEB,1999-025AHN,2024-12-31T21:48:39.500928,14.1995113,0.0067354,99.0835,82.0247,25.031,34.8791,0,U,30500,999,91764,0.006198,0.00013451,0.0,7203.655071069034,FENGYUN 1C,6084.719822855706,1.6901999507932517,832.6550710690344,7155.135572703356,7252.174569434713
FENGYUN 1C DEB,1999-025AHP,2024-12-31T22:07:19.505856,14.21585793,0.0043739,99.0651,340.8906,112.889,267.8016,0,U,30501,999,91999,0.0053588,0.00011834,0.0,7198.131752729822,FENGYUN 1C,6077.723082730162,1.6882564118694894,827.1317527298224,7166.647844256558,7229.615661203087
FENGYUN 1C DEB,1999-025AHR,2024-12-31T04:35:49.355808,14.15567478,0.0009046,99.2216,191.8244,158.9051,267.1408,0,U,30503,999,92442,0.00089181,1.698e-05,0.0,7218.519329399937,FENGYUN 1C,6103.562650651234,1.695434069625343,847.5193293999373,7211.989456814562,7225.049201985312
FENGYUN 1C DEB,1999-025AHS,2024-12-31T19:32:19.508352,14.1943333,0.0115197,99.0645,39.3295,124.2295,294.1171,0,U,30504,999,92484,0.001029,2.268e-05,0.0,7205.40686209277,FENGYUN 1C,6086.939488871493,1.6908165246865259,834.4068620927701,7122.40273666352,7288.41098752202
FENGYUN 1C DEB,1999-025AHT,2024-12-31T11:22:59.633184,14.18887594,0.0066602,98.9444,76.5525,155.34,326.4576,0,U,30505,999,92007,0.0044286,9.394e-05,0.0,7207.254317760189,FENGYUN 1C,6089.280662353414,1.6914668506537263,836.2543177601892,7159.2525625530425,7255.256072967336
FENGYUN 1C DEB,1999-025AHU,2024-12-31T17:47:02.392224,14.08129221,0.0070132,98.7615,15.7725,243.5255,182.6913,0,U,30506,999,91951,0.00096771,1.644e-05,0.0,7243.917586207606,FENGYUN 1C,6135.803915823548,1.7043899766176522,872.9175862076063,7193.114543392015,7294.720629023198
FENGYUN 1C DEB,1999-025AHV,2024-12-31T20:30:07.719264,14.11013693,0.0130522,99.0419,62.8825,71.326,351.658,0,U,30507,999,91616,0.0026512,5.12e-05,0.0,7234.0419423807525,FENGYUN 1C,6123.260767106789,1.7009057686407747,863.0419423807525,7139.621780140411,7328.462104621094
FENGYUN 1C DEB,1999-025AHX,2024-12-30T23:01:17.389056,14.04778934,0.0107292,98.4844,253.689,329.0073,41.6789,0,U,30509,999,90848,0.006891,0.00011607,0.0,7255.430461224303,FENGYUN 1C,6150.437324394959,1.7084548123319332,884.4304612243031,7177.585496719736,7333.275425728872
FENGYUN 1C DEB,1999-025AHY,2024-12-30T15:21:12.386880,14.10189359,0.0081621,99.2435,1.0611,56.418,8.3343,0,U,30510,999,91677,0.0054007,9.827e-05,0.0,7236.860800650434,FENGYUN 1C,6126.840153101283,1.7019000425281343,865.8608006504337,7177.792819109445,7295.928782191423
FENGYUN 1C DEB,1999-025AJC,2024-12-31T19:49:47.932608,14.32468336,0.0178545,98.446,33.0779,42.0151,319.457,0,U,30514,999,93269,0.0017893,5.74e-05,0.0,7161.629026470992,FENGYUN 1C,6031.55027658312,1.6754306323841999,790.6290264709924,7033.761721017866,7289.49633192412
FENGYUN 1C DEB,1999-025AJD,2024-12-31T17:56:38.906592,13.61958948,0.050247,98.5388,278.3091,269.9654,115.4797,0,U,30515,999,88617,0.0042254,7.591e-05,0.0,7406.718340031433,FENGYUN 1C,6343.807058858107,1.7621686274605852,1035.7183400314334,7034.552963599874,7778.883716462992
FENGYUN 1C DEB,1999-025AJE,2024-12-31T11:56:05.589888,14.34748358,0.001231,98.8597,93.7434,235.7268,253.2445,0,U,30516,999,92761,0.0065529,0.00018588,0.0,7154.039774798893,FENGYUN 1C,6021.965273576819,1.6727681315491163,783.0397747988927,7145.233151836115,7162.84639776167
FENGYUN 1C DEB,1999-025AJH,2024-12-31T17:54:40.135104,15.18696497,0.0080589,98.8103,292.4851,333.6037,26.1097,0,U,30519,999,96449,0.003356,0.0007644,0.0,6887.916079983459,FENGYUN 1C,5689.092458739871,1.5803034607610753,516.916079983459,6832.40705308648,6943.425106880438
FENGYUN 1C DEB,1999-025AJJ,2024-12-31T13:54:02.520576,14.97392214,0.0099768,98.6935,129.0038,163.9048,327.6163,0,U,30520,999,95834,0.0030286,0.00039099,0.0,6953.094430208066,FENGYUN 1C,5770.034535652636,1.602787371014621,582.0944302080661,6883.7247976967665,7022.464062719366
FENGYUN 1C DEB,1999-025AJK,2024-12-31T17:36:22.119840,14.5489352,0.0143247,98.9587,109.6217,213.8651,145.3335,0,U,30521,999,94544,0.0025147,0.0001236,0.0,7087.847556319743,FENGYUN 1C,5938.582218853626,1.649606171903785,716.8475563197426,6986.31626642973,7189.3788462097555
FENGYUN 1C DEB,1999-025AJL,2024-12-31T12:35:37.715712,15.20699072,0.0013151,99.3724,86.0657,120.3176,7.985,0,U,30522,999,94715,0.013196,0.00302597,0.0,6881.867722365686,FENGYUN 1C,5681.60061861165,1.5782223940587916,510.86772236568595,6872.817378124003,6890.918066607369
FENGYUN 1C DEB,1999-025AJM,2024-12-31T16:37:06.170592,14.27038836,0.0246637,98.4281,350.1658,47.0298,7.5284,0,U,30523,999,93163,0.0010046,3.333e-05,0.0,7179.7829118371255,FENGYUN 1C,6054.498707558203,1.6818051965439453,808.7829118371255,7002.702900034448,7356.862923639804
FENGYUN 1C DEB,1999-025AJN,2024-12-30T17:22:11.473824,13.86440514,0.0213695,99.2905,171.8869,104.6227,257.8727,0,U,30524,999,89066,0.012277,0.00017022,0.0,7319.268529851956,FENGYUN 1C,6231.789031662242,1.7310525087950674,948.2685298519564,7162.859421003284,7475.677638700628
FENGYUN 1C DEB,1999-025AJP,2024-12-30T17:50:35.163456,13.57238962,0.0295333,98.619,286.9354,133.7503,228.8497,0,U,30525,999,88407,0.0035135,3.294e-05,0.0,7423.880326630121,FENGYUN 1C,6365.868524335335,1.7682968123153708,1052.880326630121,7204.6286417796555,7643.132011480587
FENGYUN 1C DEB,1999-025AJQ,2024-12-31T17:47:39.110496,13.49078662,0.0309886,99.5562,96.9821,48.2518,314.4671,0,U,30526,999,87991,0.001529,1.248e-05,0.0,7453.787246160009,FENGYUN 1C,6404.374356784068,1.7789928768844634,1082.787246160009,7222.804814703655,7684.769677616363
FENGYUN 1C DEB,1999-025AJR,2024-12-31T09:03:22.787712,13.29972986,0.0412204,100.0911,50.4881,329.5302,158.1775,0,U,30527,999,86750,0.0035606,2.612e-05,0.0,7525.002146048648,FENGYUN 1C,6496.376151355425,1.8045489309320624,1154.0021460486478,7214.8185475876635,7835.185744509632
FENGYUN 1C DEB,1999-025AJS,2024-12-31T09:43:35.603616,14.12710267,0.0145659,98.2851,256.3239,145.229,276.3643,0,U,30528,999,92246,0.00091507,1.839e-05,0.0,7228.249037020329,FENGYUN 1C,6115.9071254894225,1.6988630904137285,857.2490370203286,7122.963084371994,7333.534989668663
FENGYUN 1C DEB,1999-025AJT,2024-12-31T13:33:41.109696,13.70021088,0.023639,98.466,322.6983,67.5268,295.0728,0,U,30529,999,89265,0.0043356,4.605e-05,0.0,7377.632305880598,FENGYUN 1C,6306.475764406163,1.7517988234461563,1006.6323058805983,7203.232455801887,7552.032155959309
FENGYUN 1C DEB,1999-025AJU,2024-12-31T09:25:15.284064,14.35966147,0.0101667,98.4413,46.5282,90.96,281.6203,0,U,30530,999,93813,0.0006865,2.071e-05,0.0,7149.994487785095,FENGYUN 1C,6016.858270822007,1.67134951967278,778.9944877850949,7077.3026388261305,7222.68633674406
FENGYUN 1C DEB,1999-025AJV,2024-12-31T12:40:05.739744,14.46554472,0.0034035,102.3172,25.6822,40.5216,319.8486,0,U,30531,999,92667,0.0083718,0.00030463,0.0,7115.061306201069,FENGYUN 1C,5972.81675556381,1.6591157654343918,744.0613062010689,7090.845195045414,7139.277417356723
FENGYUN 1C DEB,1999-025AJW,2024-12-31T11:33:02.109888,14.63444406,0.0078022,96.9833,88.1005,336.4493,23.3147,0,U,30532,999,92544,0.01258,0.00068637,0.0,7060.211133947782,FENGYUN 1C,5903.883162745412,1.6399675452070588,689.2111339477824,7005.125954638495,7115.296313257069
