OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C,1999-025A,2024-12-31T14:09:29.908800,14.23496123,.0013286,98.9207,61.8225,336.3447,171.4140,0,U,25730,999,32207,.34789E-2,.7879E-4,0
FENGYUN 1C DEB,1999-025X,2024-12-31T19:00:53.472384,12.95435620,.0571225,99.2339,109.3793,279.3730,241.6276,0,U,29733,999,84638,.66677E-2,.3932E-4,0
FENGYUN 1C DEB,1999-025Y,2024-12-31T18:09:18.611424,12.89528406,.0618752,99.1508,347.8697,84.0479,84.3786,0,U,29734,999,84085,.8199E-2,.4961E-4,0
FENGYUN 1C DEB,1999-025Z,2024-12-31T15:19:37.902432,12.73324723,.0707179,99.3880,333.7455,221.4737,133.0583,0,U,29735,999,83007,.34881E-2,.1989E-4,0
FENGYUN 1C DEB,1999-025AA,2024-12-28T16:01:21.273312,12.56846243,.0728519,99.4382,243.5638,226.8299,157.0102,0,U,29736,999,82158,.17254E-2,.75E-5,0
FENGYUN 1C DEB,1999-025AB,2024-12-30T19:11:37.263840,12.64406781,.0704161,99.5631,12.4935,169.1444,4.6051,0,U,29737,999,82481,.45707E-2,.2197E-4,0
FENGYUN 1C DEB,1999-025AC,2024-12-31T14:34:05.792736,12.58711608,.0869675,99.4286,230.6371,324.1675,30.3940,0,U,29738,999,81857,.20117E-1,.14861E-3,0
FENGYUN 1C DEB,1999-025AE,2024-12-31T19:02:52.557504,12.07174269,.0982593,99.0578,310.8427,167.2931,195.4952,0,U,29740,999,78758,.23788E-2,.896E-5,0
FENGYUN 1C DEB,1999-025AF,2024-12-31T20:45:38.547072,11.99799206,.1022067,99.1798,333.3506,21.7076,6.6841,0,U,29741,999,48033,.16701E-1,.6331E-4,0
FENGYUN 1C DEB,1999-025AN,2024-12-29T18:02:49.795008,11.82930434,.0764491,100.2870,14.4721,290.8163,61.2659,0,U,29748,999,74610,.79206E-1,.11479E-3,0
FENGYUN 1C DEB,1999-025AQ,2024-12-31T13:47:33.921888,14.09213443,.0036102,98.7940,38.5523,197.7411,316.1308,0,U,29750,999,92197,.76472E-3,.1294E-4,0
FENGYUN 1C DEB,1999-025AR,2024-12-31T20:34:49.221696,14.23210013,.0090551,98.5803,38.0098,66.5856,105.8918,0,U,29751,999,93152,.50109E-3,.114E-4,0
FENGYUN 1C DEB,1999-025AU,2024-12-31T12:50:33.637920,14.17280338,.0037972,98.8779,103.1045,150.1783,222.4409,0,U,29754,999,92447,.30646E-2,.6195E-4,0
FENGYUN 1C DEB,1999-025AW,2024-12-31T20:36:40.602528,15.43734284,.0005114,99.1996,242.6864,82.5996,277.5828,0,U,29756,999,94378,.23264E-1,.115109E-1,0
FENGYUN 1C DEB,1999-025AY,2024-12-31T18:49:22.396800,14.33832864,.002566,98.8498,106.3198,249.6751,262.1339,0,U,29758,999,92700,.79236E-2,.22153E-3,0
FENGYUN 1C DEB,1999-025BA,2024-12-30T10:39:34.146144,14.07901630,.0132295,98.7615,11.5863,74.0286,287.5412,0,U,29760,999,92205,.60432E-3,.107E-4,0
FENGYUN 1C DEB,1999-025BC,2024-12-31T22:11:38.465664,14.21781475,.0205311,98.5463,353.3472,260.3412,116.8580,0,U,29762,999,93033,.10054E-2,.2695E-4,0
FENGYUN 1C DEB,1999-025BD,2024-12-31T18:10:16.580640,14.07451943,.0129255,98.7246,351.0843,77.0290,96.2738,0,U,29763,999,92182,.60846E-3,.1064E-4,0
FENGYUN 1C DEB,1999-025BF,2024-12-31T19:50:04.548192,14.02014280,.0058342,98.8556,29.3488,336.2607,196.9417,0,U,29765,999,91903,.39961E-3,.575E-5,0
FENGYUN 1C DEB,1999-025BG,2024-12-31T21:07:45.408288,13.95149255,.0148919,98.6582,330.4302,166.8343,212.9222,0,U,29766,999,90978,.26403E-2,.387E-4,0
FENGYUN 1C DEB,1999-025BH,2024-12-31T16:39:22.631616,13.98960866,.0345501,98.1804,4.0962,324.9097,85.4461,0,U,29767,999,90753,.74998E-2,.181E-3,0
FENGYUN 1C DEB,1999-025BK,2024-12-31T14:14:53.786976,14.10962242,.0094555,99.1312,51.8651,22.9811,337.5548,0,U,29769,999,91822,.3414E-2,.6351E-4,0
FENGYUN 1C DEB,1999-025BL,2024-12-31T10:54:38.081952,14.17188226,.0067586,98.8668,76.4944,184.3754,241.3301,0,U,29770,999,92176,.44591E-2,.9163E-4,0
FENGYUN 1C DEB,1999-025BN,2024-12-31T21:10:26.181408,14.01707763,.0138176,98.4147,236.5785,187.1759,236.4729,0,U,29772,999,91407,.36323E-2,.5954E-4,0
FENGYUN 1C DEB,1999-025BP,2024-12-31T16:05:31.415136,14.26519859,.0047788,98.9443,145.5490,210.3213,271.9169,0,U,29773,999,93261,.16525E-2,.3987E-4,0
FENGYUN 1C DEB,1999-025BQ,2024-12-31T17:45:21.402720,14.22284419,.0051404,99.0488,291.4762,35.2264,353.4342,0,U,29774,999,93156,.67058E-3,.1463E-4,0
FENGYUN 1C DEB,1999-025BS,2024-12-31T19:56:23.414784,14.07507551,.0024218,98.8089,36.8331,163.2293,10.7078,0,U,29776,999,92213,.56233E-3,.907E-5,0
FENGYUN 1C DEB,1999-025BT,2024-12-31T10:24:26.466624,13.91931019,.0093947,99.3328,55.9968,65.7341,307.8311,0,U,29777,999,91223,.39724E-3,.48E-5,0
FENGYUN 1C DEB,1999-025BV,2024-12-31T19:31:27.119712,14.12962772,.0064565,98.6929,22.1763,71.6244,289.1936,0,U,29779,999,92526,.7328E-3,.1351E-4,0
FENGYUN 1C DEB,1999-025BW,2024-12-31T16:35:55.860000,14.17637025,.0045964,99.2838,265.3269,28.6385,331.7299,0,U,29780,999,92169,.55182E-2,.1131E-3,0
FENGYUN 1C DEB,1999-025BX,2024-12-31T17:09:44.737632,14.04137656,.0073435,98.7960,5.2155,63.1753,351.9360,0,U,29781,999,91785,.23106E-2,.371E-4,0
FENGYUN 1C DEB,1999-025BY,2024-12-31T15:06:46.244160,14.09528553,.0055811,99.1239,49.4624,95.2602,68.0829,0,U,29782,999,91791,.34528E-2,.6085E-4,0
FENGYUN 1C DEB,1999-025CA,2024-12-31T13:38:06.179712,14.29271496,.0060452,98.9526,269.8921,223.2552,258.6814,0,U,29784,999,93415,.16116E-2,.4135E-4,0
FENGYUN 1C DEB,1999-025CC,2024-12-31T19:44:03.855840,14.08781038,.0077885,98.7611,28.1100,199.5717,335.6939,0,U,29786,999,92289,.58901E-3,.1002E-4,0
FENGYUN 1C DEB,1999-025CE,2024-12-30T22:32:56.071104,14.22458135,.0044315,98.8073,71.2499,115.0106,58.8317,0,U,29788,999,92427,.4346E-2,.9753E-4,0
FENGYUN 1C DEB,1999-025CF,2024-12-31T19:11:18.951360,13.52952993,.0299551,99.4565,198.4548,71.1917,45.6926,0,U,29789,999,88307,.30056E-2,.2621E-4,0
FENGYUN 1C DEB,1999-025CG,2024-12-31T19:43:02.771040,14.31225023,.0078667,99.1157,336.8222,100.0721,260.9347,0,U,29790,999,93575,.11031E-2,.2969E-4,0
FENGYUN 1C DEB,1999-025CH,2024-12-31T20:36:53.547840,14.50866505,.0048153,99.0206,333.7651,26.9464,354.7964,0,U,29791,999,93816,.62567E-2,.25086E-3,0
FENGYUN 1C DEB,1999-025CJ,2024-12-31T20:00:14.096736,14.13012702,.0049107,98.7876,57.6927,299.5721,60.0562,0,U,29792,999,92050,.38813E-2,.7285E-4,0
FENGYUN 1C DEB,1999-025CK,2024-12-30T02:22:37.081920,13.99540583,.0141745,98.3734,207.1476,238.8528,249.5376,0,U,29793,999,91283,.35901E-2,.5675E-4,0
FENGYUN 1C DEB,1999-025CL,2024-12-31T07:34:19.359840,14.07656598,.0159405,98.1767,190.5511,314.5115,221.8056,0,U,29794,999,91971,.19598E-2,.3681E-4,0
FENGYUN 1C DEB,1999-025CM,2024-12-31T20:53:45.378240,13.92683488,.0112851,98.8196,145.5362,144.6687,7.6525,0,U,29795,999,91250,.64413E-3,.836E-5,0
FENGYUN 1C DEB,1999-025CN,2024-12-31T09:25:41.464128,14.11122303,.005461,98.9020,55.6452,167.0310,204.6230,0,U,29796,999,92174,.20243E-2,.3654E-4,0
FENGYUN 1C DEB,1999-025CQ,2024-12-31T09:15:20.287872,13.97784256,.0115869,99.3203,59.0405,140.2940,232.3631,0,U,29798,999,91083,.35793E-2,.5317E-4,0
FENGYUN 1C DEB,1999-025CS,2024-12-28T03:27:10.704096,13.95929082,.0139777,98.3115,52.2161,130.4182,293.3637,0,U,29800,999,90694,.3474E-2,.5125E-4,0
FENGYUN 1C DEB,1999-025CT,2024-12-31T16:33:08.274240,14.35363888,.0104065,98.8275,254.3373,206.7440,170.9872,0,U,29801,999,93976,.55155E-3,.1634E-4,0
FENGYUN 1C DEB,1999-025CU,2024-12-31T17:52:51.589920,14.50428785,.0046091,98.6188,98.3316,320.1926,202.7121,0,U,29802,999,93436,.72133E-2,.28643E-3,0
FENGYUN 1C DEB,1999-025CW,2024-12-31T21:34:12.183168,14.04189397,.0098046,98.8160,19.4016,188.9495,290.9810,0,U,29804,999,92040,.10281E-3,.128E-5,0
FENGYUN 1C DEB,1999-025CX,2024-12-31T19:35:38.016672,13.72503530,.0189115,99.5045,55.6541,49.6841,312.0660,0,U,29805,999,89957,.36918E-3,.34E-5,0
FENGYUN 1C DEB,1999-025CY,2024-12-31T20:39:52.102944,14.11101408,.002885,98.7345,26.2176,153.6876,21.6596,0,U,29806,999,92259,.1684E-2,.3001E-4,0
FENGYUN 1C DEB,1999-025CZ,2024-12-31T19:50:20.100192,14.08226190,.0079716,98.7588,15.4577,227.4236,132.0189,0,U,29807,999,92225,.79929E-3,.1362E-4,0
FENGYUN 1C DEB,1999-025DA,2024-12-31T15:13:34.899744,14.63861756,.0015199,99.0425,234.0312,113.4602,271.4918,0,U,29808,999,93095,.11821E-1,.62377E-3,0
FENGYUN 1C DEB,1999-025DB,2024-12-31T03:03:23.276736,14.45409633,.0117556,98.8150,309.1159,308.1002,61.9327,0,U,29809,999,94458,.11413E-2,.4322E-4,0
FENGYUN 1C DEB,1999-025DC,2024-12-31T19:19:54.408576,14.28379059,.0066708,99.2352,17.8379,294.2094,240.3108,0,U,29810,999,93437,.12991E-2,.3277E-4,0
FENGYUN 1C DEB,1999-025DD,2024-12-31T19:48:09.158400,14.92290965,.0022632,99.0006,213.1621,86.1429,274.2373,0,U,29811,999,93062,.21723E-1,.230121E-2,0
FENGYUN 1C DEB,1999-025DE,2024-12-30T13:33:52.302816,14.00410887,.0143345,98.3865,217.1175,227.2030,159.9903,0,U,29812,999,91310,.38094E-2,.6135E-4,0
FENGYUN 1C DEB,1999-025DF,2024-12-31T21:08:56.179392,14.09308244,.0013393,98.7573,30.8392,121.4771,3.2781,0,U,29813,999,92388,.3062E-3,.491E-5,0
FENGYUN 1C DEB,1999-025DH,2024-12-31T10:57:50.584608,14.59541204,.0195168,98.0657,17.2998,143.0373,218.4461,0,U,29815,999,94796,.13209E-2,.8151E-4,0
FENGYUN 1C DEB,1999-025DJ,2024-12-31T08:57:10.304352,14.39589933,.0252513,99.0248,200.6386,123.4571,358.6490,0,U,29816,999,93195,.27064E-2,.12273E-3,0
FENGYUN 1C DEB,1999-025DK,2024-12-31T06:15:48.212352,14.13610915,.0010995,98.5389,4.5229,285.1179,86.2008,0,U,29817,999,92499,.10654E-2,.1969E-4,0
FENGYUN 1C DEB,1999-025DL,2024-12-31T11:19:03.014688,14.04162222,.0114062,98.7682,250.5013,276.9872,258.3621,0,U,29818,999,91949,.64715E-3,.1044E-4,0
FENGYUN 1C DEB,1999-025DM,2024-12-31T06:09:24.940224,14.01663190,.019069,98.7036,358.9283,316.2608,53.3738,0,U,29819,999,91765,.14219E-2,.2484E-4,0
FENGYUN 1C DEB,1999-025DN,2024-12-31T19:05:49.797600,14.01845411,.0072935,98.8394,18.2898,122.5282,51.0984,0,U,29820,999,91711,.14911E-2,.2279E-4,0
FENGYUN 1C DEB,1999-025DP,2024-12-31T14:53:43.110240,14.08078177,.0386008,98.9200,58.7098,18.5705,132.0782,0,U,29821,999,91634,.25071E-2,.8454E-4,0
FENGYUN 1C DEB,1999-025DV,2024-12-31T06:13:15.330144,14.20928166,.0024841,98.5818,0.7183,243.4009,128.0510,0,U,29827,999,92941,.1031E-2,.2196E-4,0
FENGYUN 1C DEB,1999-025DW,2024-12-31T10:03:28.099872,14.06900819,.0060762,98.8031,55.3091,52.3181,319.5726,0,U,29828,999,91865,.18685E-2,.3125E-4,0
FENGYUN 1C DEB,1999-025EA,2024-12-31T12:54:20.133792,14.55559050,.0195031,98.8130,92.4286,258.1338,99.7929,0,U,29832,999,95217,.5776E-3,.3191E-4,0
FENGYUN 1C DEB,1999-025EB,2024-12-30T17:36:21.154752,14.79803409,.0110416,99.0457,294.3598,276.9707,81.8953,0,U,29833,999,95443,.33522E-2,.28029E-3,0
FENGYUN 1C DEB,1999-025ED,2024-12-31T12:54:46.052928,14.42901402,.0168208,98.9939,109.1268,344.3884,145.2543,0,U,29835,999,94501,.19592E-3,.718E-5,0
FENGYUN 1C DEB,1999-025EE,2024-12-31T01:52:19.178400,14.51644683,.0160515,98.1850,104.0742,192.2802,295.4045,0,U,29836,999,58521,.21881E-2,.1034E-3,0
FENGYUN 1C DEB,1999-025EK,2024-12-31T12:30:50.184288,14.44718557,.0204722,98.7862,294.6828,291.6241,121.2973,0,U,29841,999,94321,.14445E-2,.6428E-4,0
FENGYUN 1C DEB,1999-025EL,2024-12-31T21:26:31.731648,14.54855547,.0119116,98.5910,77.8324,148.8083,272.6907,0,U,29842,999,94315,.38766E-2,.18294E-3,0
FENGYUN 1C DEB,1999-025EM,2024-12-31T11:17:25.185696,14.27690714,.0194219,99.0445,186.1101,211.8980,176.9400,0,U,29843,999,93339,.85528E-3,.2527E-4,0
FENGYUN 1C DEB,1999-025EN,2024-12-31T15:15:43.458624,14.30370955,.0172827,98.9684,251.4013,96.0884,266.0019,0,U,29844,999,93390,.13919E-2,.4209E-4,0
FENGYUN 1C DEB,1999-025EP,2024-12-31T18:38:13.074144,14.25056324,.0079744,98.5171,10.6968,63.8085,109.3650,0,U,29845,999,93179,.17174E-2,.412E-4,0
FENGYUN 1C DEB,1999-025EQ,2024-12-31T09:45:52.753248,14.18792893,.0084591,98.7030,49.4236,220.4509,150.7144,0,U,29846,999,92948,.44944E-3,.924E-5,0
FENGYUN 1C DEB,1999-025ER,2024-12-31T18:25:10.229664,14.02644459,.0084394,98.8886,4.5264,282.1774,252.3507,0,U,29847,999,91884,.74713E-3,.1145E-4,0
FENGYUN 1C DEB,1999-025ES,2024-12-31T10:55:40.751328,14.17940449,.0120055,98.2848,249.9213,224.2210,310.6672,0,U,29848,999,92205,.36146E-2,.7906E-4,0
FENGYUN 1C DEB,1999-025ET,2024-12-31T11:48:19.181952,14.03199753,.0082138,99.0248,87.4932,285.9216,139.5675,0,U,29849,999,91511,.28751E-2,.4573E-4,0
FENGYUN 1C DEB,1999-025EU,2024-12-31T16:27:36.024768,13.97906322,.0104348,98.0984,326.7885,187.8424,347.5885,0,U,29850,999,91181,.28827E-2,.4244E-4,0
FENGYUN 1C DEB,1999-025EV,2024-12-31T20:37:05.935872,13.83239987,.0143706,99.6264,34.4633,59.9553,112.5659,0,U,29851,999,90584,.8278E-3,.937E-5,0
FENGYUN 1C DEB,1999-025EW,2024-12-31T06:09:39.768192,14.03638161,.0141229,99.3667,358.2255,25.2417,346.6156,0,U,29852,999,91117,.68932E-2,.11799E-3,0
FENGYUN 1C DEB,1999-025EX,2024-12-31T15:04:52.159008,13.92225675,.0163377,98.4268,152.2615,104.7416,257.1914,0,U,29853,999,90850,.37278E-2,.5295E-4,0
FENGYUN 1C DEB,1999-025EY,2024-12-31T18:40:05.280096,13.82927880,.0146971,98.8970,179.9779,262.7423,107.9451,0,U,29854,999,90561,.10137E-2,.116E-4,0
FENGYUN 1C DEB,1999-025EZ,2024-12-29T21:00:54.748224,13.98156410,.0195077,98.1692,336.9812,311.4846,107.5656,0,U,29855,999,90844,.96593E-2,.16164E-3,0
FENGYUN 1C DEB,1999-025FA,2024-12-31T11:09:20.079936,14.33187699,.0311952,98.7028,87.9745,252.7882,166.7858,0,U,29856,999,91387,.78811E-2,.3747E-3,0
FENGYUN 1C DEB,1999-025FB,2024-12-31T19:15:35.222400,13.80333191,.0197577,98.4472,44.7581,156.7725,204.2513,0,U,29857,999,90000,.36917E-2,.4431E-4,0
FENGYUN 1C DEB,1999-025FC,2024-12-29T19:32:41.586144,13.76181196,.0202279,99.2039,111.1873,263.3018,221.8947,0,U,29858,999,89765,.42853E-2,.4805E-4,0
FENGYUN 1C DEB,1999-025FD,2024-12-31T09:20:53.184480,13.71764526,.030104,98.3681,238.4841,65.7311,297.4974,0,U,29859,999,89227,.41442E-2,.5145E-4,0
FENGYUN 1C DEB,1999-025FE,2024-12-30T17:35:27.241152,13.75173189,.0231141,98.6257,65.9079,196.5593,293.7886,0,U,29860,999,89365,.73439E-2,.8509E-4,0
FENGYUN 1C DEB,1999-025FK,2024-12-31T09:37:44.541408,14.76738041,.0128177,98.9533,232.5610,153.0129,19.8036,0,U,29865,999,95635,.15962E-2,.12757E-3,0
FENGYUN 1C DEB,1999-025FL,2024-12-31T16:46:28.746912,14.61659159,.0201339,98.0090,355.6598,225.3243,189.5865,0,U,29866,999,95273,.87724E-3,.5779E-4,0
FENGYUN 1C DEB,1999-025FN,2024-12-31T19:32:36.670848,14.72048730,.0216703,97.9984,51.1467,37.3373,20.6564,0,U,29868,999,95194,.16703E-2,.15189E-3,0
FENGYUN 1C DEB,1999-025FP,2024-12-31T14:19:49.255104,14.35773219,.0088052,98.8623,280.9159,310.7455,171.2312,0,U,29869,999,93851,.16733E-2,.5013E-4,0
FENGYUN 1C DEB,1999-025FQ,2024-12-31T09:14:29.054400,14.28766231,.0121364,98.4146,342.4233,133.2361,8.8273,0,U,29870,999,93647,.1575E-3,.387E-5,0
FENGYUN 1C DEB,1999-025FR,2024-12-31T18:18:39.455424,14.39354161,.0062506,98.9444,297.4679,52.6447,340.2321,0,U,29871,999,93718,.3292E-2,.10438E-3,0
FENGYUN 1C DEB,1999-025FS,2024-12-31T11:41:32.977536,14.36620685,.0242001,98.3677,25.5268,272.1458,85.2037,0,U,29872,999,93616,.15802E-2,.6459E-4,0
FENGYUN 1C DEB,1999-025FT,2024-12-31T20:01:54.427872,13.97775422,.0093604,99.4801,210.2527,57.4638,314.3942,0,U,29873,999,91482,.68348E-3,.956E-5,0
FENGYUN 1C DEB,1999-025FU,2024-12-30T07:03:36.903168,14.22718093,.011248,98.3925,270.8770,292.4667,192.1206,0,U,29874,999,91895,.98297E-2,.23526E-3,0
FENGYUN 1C DEB,1999-025FV,2024-12-31T03:56:39.427008,14.24749873,.0082177,98.4554,65.2907,358.2522,20.4365,0,U,29875,999,93387,.8854E-4,.171E-5,0
FENGYUN 1C DEB,1999-025FW,2024-12-31T01:13:03.375264,14.19957783,.0060644,98.3809,69.7350,305.9788,171.9572,0,U,29876,999,92996,.42417E-3,.877E-5,0
FENGYUN 1C DEB,1999-025FX,2024-12-31T12:55:42.074688,14.23759469,.0047616,98.5416,15.5059,147.8204,8.3384,0,U,29877,999,93054,.11661E-2,.2655E-4,0
FENGYUN 1C DEB,1999-025FY,2024-12-30T13:57:45.333216,14.69972775,.0067663,96.9690,215.3420,251.9737,107.4091,0,U,29878,999,93493,.10504E-1,.65736E-3,0
FENGYUN 1C DEB,1999-025GA,2024-12-31T15:01:06.567744,13.91909915,.0237811,98.1747,318.6453,350.9273,184.1816,0,U,29880,999,90743,.65317E-2,.10463E-3,0
FENGYUN 1C DEB,1999-025GB,2024-12-30T23:06:30.380832,13.57870679,.0296145,98.7011,10.4310,255.0255,131.4597,0,U,29881,999,88525,.46139E-2,.4389E-4,0
FENGYUN 1C DEB,1999-025GE,2024-12-31T11:08:01.263264,14.37798802,.0046529,99.6092,352.2702,57.5217,93.1781,0,U,29884,999,93568,.26446E-2,.8024E-4,0
FENGYUN 1C DEB,1999-025GF,2024-12-31T13:52:31.721952,14.13222080,.0119944,98.3133,319.0710,82.1429,330.4055,0,U,29885,999,92579,.49782E-3,.96E-5,0
FENGYUN 1C DEB,1999-025GG,2024-12-31T06:22:37.041600,15.10890106,.0011331,99.1933,111.9414,330.1251,53.7720,0,U,29886,999,93732,.19419E-1,.33911E-2,0
FENGYUN 1C DEB,1999-025GH,2024-12-30T18:05:25.167264,14.30513957,.0296905,98.7446,78.5310,300.0705,188.8515,0,U,29887,999,93007,.18242E-2,.7652E-4,0
FENGYUN 1C DEB,1999-025GJ,2024-12-31T17:50:01.698144,14.18292980,.027891,99.1874,179.9225,287.7377,69.3539,0,U,29888,999,92596,.18477E-2,.5544E-4,0
FENGYUN 1C DEB,1999-025GK,2024-12-31T13:00:23.302368,14.12694012,.0154885,99.4613,98.0760,282.6005,193.4786,0,U,29889,999,92429,.1066E-2,.2165E-4,0
FENGYUN 1C DEB,1999-025GL,2024-12-31T12:25:53.284512,14.20583405,.0015645,99.4561,97.2418,327.2826,32.7378,0,U,29890,999,92530,.24777E-2,.5289E-4,0
FENGYUN 1C DEB,1999-025GM,2024-12-31T07:53:10.043808,13.99512094,.0065443,98.7312,18.3761,144.6948,227.1059,0,U,29891,999,91642,.10694E-2,.1547E-4,0
FENGYUN 1C DEB,1999-025GN,2024-12-31T14:46:00.096960,14.23268078,.0218574,99.1714,130.2054,214.8340,155.6821,0,U,29892,999,91708,.11966E-1,.34754E-3,0
FENGYUN 1C DEB,1999-025GP,2024-12-31T20:27:31.142592,13.79214955,.017338,98.5266,130.5125,10.0503,142.7309,0,U,29893,999,90371,.4147E-3,.437E-5,0
FENGYUN 1C DEB,1999-025GQ,2024-12-30T21:23:31.717248,13.80373877,.0169862,99.5244,52.1562,238.0035,298.2138,0,U,29894,999,90290,.16262E-2,.1848E-4,0
FENGYUN 1C DEB,1999-025GR,2024-12-31T00:38:10.254048,14.02443960,.0325665,99.8917,76.6093,205.4835,281.7124,0,U,29895,999,90653,.92536E-2,.22721E-3,0
FENGYUN 1C DEB,1999-025GS,2024-12-30T16:27:24.048000,13.64859058,.0240411,99.4531,260.6472,274.9860,111.5626,0,U,29896,999,89307,.19324E-2,.1854E-4,0
FENGYUN 1C DEB,1999-025GT,2024-12-31T16:44:24.556416,13.55332321,.0306393,98.6421,266.9448,317.9776,67.9410,0,U,29897,999,88249,.81674E-2,.7607E-4,0
FENGYUN 1C DEB,1999-025GU,2024-12-31T14:11:24.425952,13.66478882,.0435722,98.2357,42.7434,40.2102,109.8139,0,U,29898,999,88438,.45377E-2,.7225E-4,0
FENGYUN 1C DEB,1999-025GV,2024-12-30T12:23:01.055616,13.37333050,.035279,98.6499,206.2129,232.2857,124.5808,0,U,29899,999,87443,.71315E-3,.496E-5,0
FENGYUN 1C DEB,1999-025GX,2024-12-31T13:05:36.404736,13.32991124,.038098,98.7604,221.2266,67.5243,325.0406,0,U,29901,999,87318,.65045E-3,.445E-5,0
FENGYUN 1C DEB,1999-025GZ,2024-12-31T14:45:24.192576,15.03780983,.0030517,98.9459,132.5482,162.9931,197.2321,0,U,29903,999,94932,.10137E-1,.143311E-2,0
FENGYUN 1C DEB,1999-025HA,2024-12-31T19:01:22.603872,14.42691991,.0212583,99.0689,16.3146,264.4791,93.2118,0,U,29904,999,94072,.17923E-2,.7781E-4,0
FENGYUN 1C DEB,1999-025HC,2024-12-31T16:40:50.190240,14.41684550,.0041524,98.7077,95.0908,108.3328,252.2384,0,U,29906,999,93157,.60239E-2,.19849E-3,0
FENGYUN 1C DEB,1999-025HD,2024-12-31T15:12:36.998784,14.09244509,.008737,99.1352,62.1911,140.8564,12.1295,0,U,29907,999,91719,.4263E-2,.7644E-4,0
FENGYUN 1C DEB,1999-025HF,2024-12-31T17:30:25.999776,14.46528768,.004459,98.6372,95.4426,346.1519,166.9729,0,U,29909,999,93387,.55741E-2,.20336E-3,0
FENGYUN 1C DEB,1999-025HH,2024-12-31T14:10:51.537792,14.17459384,.0027643,98.7503,49.2598,66.4625,96.6529,0,U,29911,999,92524,.24179E-2,.4879E-4,0
FENGYUN 1C DEB,1999-025HJ,2024-12-31T17:34:33.165120,14.37084489,.0046865,98.7453,91.0307,168.9691,344.2015,0,U,29912,999,93058,.61465E-2,.18487E-3,0
FENGYUN 1C DEB,1999-025HK,2024-12-30T11:37:37.488288,14.06832938,.0063373,98.7807,8.0920,167.8149,345.8684,0,U,29913,999,92081,.92051E-3,.1518E-4,0
FENGYUN 1C DEB,1999-025HL,2024-12-31T20:51:50.179392,14.02906342,.0035702,98.8834,38.4748,1.8430,171.7860,0,U,29914,999,91936,.32252E-3,.459E-5,0
FENGYUN 1C DEB,1999-025HN,2024-12-31T20:59:01.433760,13.56433514,.0272565,99.2292,41.9328,62.3703,109.4208,0,U,29916,999,88762,.15636E-2,.1361E-4,0
FENGYUN 1C DEB,1999-025HP,2024-12-31T11:05:05.524800,13.69293418,.0228956,98.9038,248.0923,318.3218,217.8652,0,U,29917,999,89389,.46889E-2,.4852E-4,0
FENGYUN 1C DEB,1999-025HQ,2024-12-31T11:29:22.076736,14.29810098,.0014994,98.8758,75.6225,247.4757,123.9201,0,U,29918,999,92839,.39305E-2,.10082E-3,0
FENGYUN 1C DEB,1999-025HR,2024-12-31T18:31:55.193376,13.84885216,.0137671,98.4503,188.7233,210.4382,161.0362,0,U,29919,999,90746,.75466E-3,.879E-5,0
FENGYUN 1C DEB,1999-025HS,2024-12-30T20:41:31.278048,14.02160306,.0126834,98.4251,240.5793,180.8585,179.2383,0,U,29920,999,91445,.27127E-2,.4414E-4,0
FENGYUN 1C DEB,1999-025HT,2024-12-31T13:28:55.147296,14.06031970,.0045467,98.7932,16.6277,322.9334,200.6439,0,U,29921,999,92010,.13132E-2,.2131E-4,0
FENGYUN 1C DEB,1999-025HU,2024-12-31T09:42:25.234272,13.98306453,.0093322,99.1819,58.3998,236.1356,123.0901,0,U,29922,999,91600,.39152E-3,.534E-5,0
FENGYUN 1C DEB,1999-025HV,2024-12-31T19:39:02.503872,14.12968600,.0018333,98.6978,18.8113,78.9704,95.0876,0,U,29923,999,92388,.15387E-2,.283E-4,0
FENGYUN 1C DEB,1999-025HW,2024-12-31T19:39:14.559264,14.08750163,.0027392,98.7533,24.1236,153.6415,20.4270,0,U,29924,999,92337,.26899E-3,.423E-5,0
FENGYUN 1C DEB,1999-025HY,2024-12-31T20:01:59.280096,14.32259530,.0251435,98.2635,4.8433,251.7431,231.3456,0,U,29926,999,93627,.97441E-3,.368E-4,0
FENGYUN 1C DEB,1999-025HZ,2024-12-31T17:35:29.466816,14.58707645,.0021403,99.0886,347.1016,194.4797,339.5277,0,U,29927,999,93573,.76342E-2,.35862E-3,0
FENGYUN 1C DEB,1999-025JA,2024-12-31T19:25:23.185632,13.87257778,.0143791,99.6045,15.5182,302.0653,233.4814,0,U,29928,999,90693,.26396E-2,.3321E-4,0
FENGYUN 1C DEB,1999-025JB,2024-12-31T18:50:37.314240,13.99037016,.0133044,98.6285,299.2754,63.4702,326.7934,0,U,29929,999,91114,.49203E-2,.7643E-4,0
FENGYUN 1C DEB,1999-025JC,2024-12-31T09:37:25.744224,14.20258663,.0164608,99.0916,233.6387,322.2128,212.9274,0,U,29930,999,92973,.77274E-3,.1844E-4,0
